sentence,review
تِیرہ بخت,negative
تّتر بتّر,negative
تاراج شدہ,negative
تارک مذہب,negative
تاریک چشم,negative
تازہ وارد,negative
تباہ حالی,negative
تباہ کاری,negative
تباہ ہونا,negative
تباہی زدہ,negative
تبسم شرار,negative
تجارت گاہ,negative
تختہ بندی,negative
تراش خراش,negative
ترس کھانا,negative
ترش رُوئی,negative
ترک تعلّق,negative
تشنہ کامی,negative
تشنہ لَبی,negative
تعیینِ حد,negative
تغیر ہونا,negative
تفصیل دار,negative
تقصیر وار,negative
تکرار باز,negative
تکلیف دہی,negative
تکیہ نشین,negative
تلاش کرنا,negative
تلخ زبانی,negative
تلخ گفتار,negative
تمام زیور,negative
تند مزاجی,negative
تنک مزاجی,negative
تنگ حوصلہ,negative
تنگ خیالی,negative
تنگی ترشی,negative
تہ و بالا,negative
تہمت تراش,negative
تہی داماں,negative
تہی دامنی,negative
تہی دماغی,negative
تہی مایگی,negative
تھرتھرانا,negative
تھکم تھکا,negative
تھکے ہوئے,negative
توتا چشمی,negative
تودہ بندی,negative
توڑامروڑی,negative
توشہ خانہ,negative
تولا ماشا,negative
تولہ ماشا,negative
توہم پرست,negative
تیار نہیں,negative
تیرہ باطن,negative
تیرہ دروں,negative
تیرہ مغزی,negative
تیز دنداں,negative
تیز زبانی,negative
تیز طبیعت,negative
تیغ کشیدہ,negative
ٹَھکُرائی,negative
ٹَھک ٹَھک,negative
ٹَیں ٹَیں,negative
ٹائم ٹیبل,negative
ٹٹ پونجیا,negative
ٹکڑا ٹکڑا,negative
ٹکڑے ٹکڑے,negative
ٹھٹک جانا,negative
ٹھٹھے باز,negative
ٹھنڈی مار,negative
ٹھنگنا پن,negative
ٹھوکر کھا,negative
ٹیڑھ میڑھ,negative
جُدا جُدا,negative
جُنجھلاہٹ,negative
جُھرجُھری,negative
جُھکا ہوا,negative
جِمّ غفیر,negative
جِھک جِھک,negative
جاذب کپڑا,negative
جاری کرنا,negative
جاری ہونا,negative
جامِ شراب,negative
جامہ خانہ,negative
جاں بَلَب,negative
جاں بہ لب,negative
جاں ستانی,negative
جاں سوختہ,negative
جاں کندنی,negative
جانگلو پن,negative
جانگلی پن,negative
جانی دشمن,negative
جاہل ترین,negative
جاو بے جا,negative
جائے آرام,negative
جائے پناہ,negative
جائے قرار,negative
جائے قیام,negative
جبری حصول,negative
جرح و قدح,negative
جست بھرنا,negative
جسم پروری,negative
جکڑے ہوئے,negative
جگ ہنسائی,negative
جگر افگار,negative
جگر سوختہ,negative
جل رہا ہے,negative
جلا بُھنا,negative
جلدی کرنا,negative
جلنے والا,negative
جنّ گرفتہ,negative
جنتر منتر,negative
جنگ و جدل,negative
جھاڑ باقی,negative
جھرجھرانا,negative
جھری پڑنا,negative
جھگڑ پڑنا,negative
جھل ملانا,negative
جھنجھلاہٹ,negative
جھوٹ بولا,negative
جواب سوال,negative
جوششِ خون,negative
جیب کَترا,negative
چَپڑ غٹّو,negative
چُغل خوری,negative
چُور چُور,negative
چاردیواری,negative
چالاکی سے,negative
چپکے چپکے,negative
چت ہوجانا,negative
چٹھی رساں,negative
چٹھی رسان,negative
چراغِ سحر,negative
چراغِ صبح,negative
چرب زبانی,negative
چرس پلانا,negative
چڑچڑا ہوا,negative
چشمکِ برق,negative
چکرا جانا,negative
چکلا بندی,negative
چکمے بازی,negative
چکنا چُور,negative
چکنا گھڑا,negative
چل رہا ہے,negative
چلتر بازی,negative
چندربھیوی,negative
چنیا بیگم,negative
چھپے چھپے,negative
چھپی ہوئی,negative
چھچھور پن,negative
چھچھوراپن,negative
چھر چھندی,negative
چھنال پنا,negative
چھوڑ دینا,negative
چھیڑ چھاڑ,negative
چھیڑ خانی,negative
چھین جھپٹ,negative
چوبِ دستہ,negative
چوبِ دستی,negative
چوٹ کھایا,negative
چوری چوری,negative
چوما چاٹی,negative
چون و چرا,negative
چیخ وپکار,negative
حاجت خواہ,negative
حاجت مندی,negative
حاضر دماغ,negative
حالتِ حیض,negative
حب الغمام,negative
حجّت کرنا,negative
حدتِ مزاج,negative
حدود شکنی,negative
حدود نقشہ,negative
حرارت بخش,negative
حرام خوری,negative
حرام زادہ,negative
حرام زدگی,negative
حرام کاری,negative
حرفِ آغاز,negative
حرکتِ قلب,negative
حرکتِ نبض,negative
حرکت دینا,negative
حرم سرائے,negative
حسبِ سابق,negative
حسبِ عادت,negative
حسرت آگیں,negative
حسرت آلود,negative
حسرت بھرا,negative
حسرت سنجی,negative
حق ناشناس,negative
حقیر ترین,negative
حقیر جانا,negative
حکمِ اجرا,negative
حکم بردار,negative
حکم عدولی,negative
حلق کاٹنا,negative
حلقہ بگوش,negative
حمایت گیر,negative
حملہ آوری,negative
حیران کُن,negative
حیلہ بازی,negative
حیلہ جوئی,negative
حیلہ سازی,negative
حیلہ کرنا,negative
حیلۂ شرعی,negative
خار و خَس,negative
خارش کرنا,negative
خاطر داری,negative
خاک تاریک,negative
خاکی انڈا,negative
خالی خالی,negative
خالی ہاتھ,negative
خانہ بدوش,negative
خانہ پُری,negative
خانہ خراب,negative
خانہ نشیں,negative
خانہ نشین,negative
خبر دہندہ,negative
خبیث رُوح,negative
خدا فروشی,negative
خدا ناترس,negative
خدمت گزار,negative
خراب ترین,negative
خراب حالی,negative
خرد باختہ,negative
خریج لینا,negative
خس وخاشاک,negative
خستہ ہونا,negative
خشک دماغی,negative
خفیف بخار,negative
خفیہ دشمن,negative
خلا انگیز,negative
خلافِ شرع,negative
خلافِ طبع,negative
خلافِ عقل,negative
خلاف امید,negative
خلاف آئین,negative
خلاف عادت,negative
خلاف گوئی,negative
خلاف مرضی,negative
خلاف ورزی,negative
خللِ دماغ,negative
خلل پذیری,negative
خواجہ سرا,negative
خود آرائی,negative
خود بغاوت,negative
خود پرستی,negative
خود پسندی,negative
خود تعریف,negative
خود تنقید,negative
خود خواہی,negative
خود ستائی,negative
خود مطلبی,negative
خود نگاری,negative
خود نمائی,negative
خوردہ بین,negative
خوردہ سال,negative
خوف انگیز,negative
خوف دلانا,negative
خوف و رجا,negative
خوں افشاں,negative
خوں آشامی,negative
خوں خواری,negative
خون خرابہ,negative
دَھک دَھک,negative
دَھکدَھکی,negative
دَوردَورا,negative
دَوڑ دھوپ,negative
دُرا چاری,negative
دُکھ بھرا,negative
دُکھ دائی,negative
دُم بریدہ,negative
دُنیاپرست,negative
دُھکڑپُکڑ,negative
دُور دُور,negative
دُورازکار,negative
دِقّت نظر,negative
دِقت پسند,negative
دِل افگار,negative
دِل آزاری,negative
دِل آزردہ,negative
دِل باختہ,negative
دِل برشتہ,negative
دِن بَدِن,negative
دارالبوار,negative
دارالحمقا,negative
دارالعذاب,negative
دارالقیام,negative
داراللباس,negative
دامن آلود,negative
دامن دراز,negative
دامن گیری,negative
دانہ بندی,negative
دانہ دانہ,negative
داؤں کرنا,negative
دبلا پتلا,negative
در اندازی,negative
دراز دستی,negative
دراز نفسی,negative
دراز ہونا,negative
دربدرکرنا,negative
درشت خوئی,negative
درشت کلام,negative
درشت گوئی,negative
درشت مزاج,negative
دروغ بافی,negative
دروغ بانی,negative
دروغ گوئی,negative
دریدہ پوش,negative
دریدہ دہن,negative
دریوزہ گر,negative
دستِ نگری,negative
دست انداز,negative
دستبرداری,negative
دستک دینا,negative
دسیسہ کار,negative
دشمنِ جاں,negative
دشوارپسند,negative
دعویٰ دار,negative
دعوی کرنا,negative
دغا پیشگی,negative
دکھاوے کا,negative
دل افسردہ,negative
دل افگاری,negative
دل برشتگی,negative
دل بہلانا,negative
دل بہلاوا,negative
دل سوختگی,negative
دل گرفتگی,negative
دلی ارادہ,negative
دلی کیفیت,negative
دلیل لانا,negative
دم گھوٹنا,negative
دنیا پرست,negative
دہادل رکھ,negative
دہشت زدگی,negative
دہن دریدہ,negative
دھبا ریزہ,negative
دھرا جانا,negative
دھڑلّے سے,negative
دھکم دھکا,negative
دھماکے سے,negative
دھمکی باز,negative
دھند لاپن,negative
دھندلا پن,negative
دھنسا ہوا,negative
دھواں دار,negative
دھوکہ باز,negative
دھوکہ دہی,negative
دھوکہ دیا,negative
دورانِ سر,negative
دوسری بار,negative
دیدہ دلیر,negative
دیدہ ریزی,negative
دیس نکالا,negative
ڈُکا مکّی,negative
ڈاون گریڈ,negative
ڈراؤنا پن,negative
ڈھٹائی سے,negative
ڈھکی ہوئی,negative
ڈوبی ہوئی,negative
ذرّہ ذرّہ,negative
ذلیل فطرت,negative
ذلیل ہونا,negative
ذمہّ داری,negative
ذمےّ داری,negative
ذمے ڈالنا,negative
ذہنی دباؤ,negative
ذہنی کوفت,negative
راس المال,negative
راستے میں,negative
راغب کرنا,negative
راکھ ہونا,negative
رام کہانی,negative
راندۂ وطن,negative
راہ ناصاف,negative
راہب خانہ,negative
ردّ و قدح,negative
رد و قبول,negative
رقت انگیز,negative
رگڑ ڈالنا,negative
رہنے والا,negative
روڈ بلاکس,negative
روزِ حساب,negative
روزِ محشر,negative
روندا ہوا,negative
ریگِ رواں,negative
رین بسیرا,negative
زاہدِ خشک,negative
زائد کلام,negative
زبوں ترین,negative
زبوں حالی,negative
زخمِ خفیف,negative
زخم خوردہ,negative
زمانہ ساز,negative
زمینِ شور,negative
زن بازاری,negative
زنان خانہ,negative
زنانہ محل,negative
زہریلا پن,negative
زوالِ نشہ,negative
زوال پذیر,negative
زیادہ خوف,negative
زیادہ وزن,negative
زیر فرمان,negative
زیر و زبر,negative
سَبُک سار,negative
سُخن چینی,negative
سُوکھا پن,negative
سِیَہ کار,negative
سادہ خاطر,negative
سادہ لوحی,negative
سازوسامان,negative
ساغر بادہ,negative
سال خوردہ,negative
سامنے آنا,negative
سایہ پرست,negative
سبّ و شتم,negative
سپتیکاچہا,negative
ستم رسیدہ,negative
ستم شعاری,negative
ستم ظریفی,negative
سخت دل سے,negative
سخت زبانی,negative
سخت کلامی,negative
سخت مزاجی,negative
سر نا پیر,negative
سراغ رساں,negative
سرشک باری,negative
سرقہ کرنا,negative
سرکہ جبیں,negative
سرود گراں,negative
سزا یافتہ,negative
سزائے موت,negative
سعی وکوشش,negative
سفوف کرنا,negative
سکونت گاہ,negative
سلسلۂ نسب,negative
سمجھ لینا,negative
سنگین گوش,negative
سنیچر وار,negative
سہل پسندی,negative
سوال جواب,negative
سوال کرنا,negative
سوختہ بخت,negative
سوختہ داں,negative
سوزِ فراق,negative
سوزِ فرقت,negative
سوکھا ہوا,negative
سوہان روح,negative
سیاہ باطن,negative
سیاہ نامہ,negative
سیلاب آنا,negative
سیماب وار,negative
سیمیا گری,negative
شاہی ٹوپی,negative
شبِ یمانی,negative
شب بیداری,negative
شدّتِ باہ,negative
شر انگیزی,negative
شر رانگیز,negative
شراب خانہ,negative
شراب خوار,negative
شرر فشانی,negative
